Shape Factor,Solidity,Aspect Ratio,Extent,nu02,nu03,nu11,nu12,nu20,nu21,nu30,Hull defects,Line,Gesture
0.030477876009156333,0.8215232907922607,0.5636363636363636,0.5413958944281525,0.14202639733908998,-0.02254980291300873,-0.033802365532819505,0.008650261544126922,0.06265107975484561,-0.0013359412844464423,-0.001752097419145713,3,0,1
0.030270444390318008,0.8171318917574315,0.5714285714285714,0.5399290880060111,0.1416706043476211,-0.021731323430317053,-0.03481762769954785,0.00855587629386826,0.06320839791400198,-0.0015684845183480652,-0.001645554948949627,3,0,1
0.02943880599938957,0.8183167529553125,0.5652173913043478,0.5377996098104794,0.14313428416145527,-0.021498280708433713,-0.03517593560164959,0.00806812843347301,0.06270695760579666,-0.0015426886900958418,-0.001357785339090444,3,0,1
0.029341226933153466,0.8170794132702593,0.5652173913043478,0.5375557413600892,0.1426146266767046,-0.021533708956217004,-0.03550756636687467,0.008186523341704187,0.06321754611676324,-0.0016152350444852011,-0.0012765623565974917,3,0,1
0.028831062542608935,0.8180424362047088,0.5652173913043478,0.539053790412486,0.14333231112644604,-0.021664439058575898,-0.035849010050673626,0.00811028481240989,0.06313523296542073,-0.0016108743202887957,-0.0012247049048733885,3,0,1
0.02977689835352898,0.8157761613201459,0.5652173913043478,0.5430834262356001,0.14384831695530156,-0.02128297646843943,-0.03496244159688334,0.007968400951258508,0.062281532608477644,-0.0015299052082458574,-0.001423019537122302,3,0,1
0.0295743025204621,0.819505638115152,0.5407407407407407,0.5567732115677321,0.14745021202454744,-0.022791465262626053,-0.038791534559433995,0.011446545975736857,0.06414014905752198,-0.0038831312876781913,-0.0008821476261226371,3,0,1
0.030023165842497646,0.8188711665608307,0.5427509293680297,0.5581809848754902,0.14622897423379147,-0.022863538755270606,-0.03851599678042438,0.011365420008300453,0.06444728485967034,-0.003693498539928472,-0.001059394303324609,3,0,1
0.02942055041398465,0.8203282733866747,0.5407407407407407,0.5565829528158295,0.14716301407100996,-0.023365489325830813,-0.038828342141328125,0.01136731544982439,0.06442397291752472,-0.0036502946837786167,-0.0010612902940008422,3,0,1
0.029377802756930627,0.8185375670840788,0.5444444444444444,0.553363567649282,0.14693348596418893,-0.023551533631000928,-0.03890202844298608,0.011450769326509177,0.0645789447064422,-0.003633262064610421,-0.0010836357429140496,3,0,1
0.029623971279571785,0.806695631078667,0.5461847389558233,0.5400720529175526,0.14610187321274817,-0.02330091171376035,-0.0325182679240164,0.00862910567873304,0.06172765284025668,-0.0022563243196061537,-0.0009174606799977742,3,0,1
0.03276452026907547,0.8196362369684755,0.5,0.5719097222222222,0.16228400180700306,-0.041743078400355155,-0.033157133140537816,0.019677258372749667,0.0616855983735757,-0.0019414915532982237,-0.003655738765376588,1,0,1
0.03262128849010341,0.8295110551425181,0.48582995951417,0.5778171390013496,0.16549099740141765,-0.03892629123646552,-0.0338850136746022,0.019495549645319663,0.059484422763717314,-0.002851802711026999,-0.003178040384067964,1,0,1
0.029609819310745338,0.8248322737526733,0.42616033755274263,0.5880853908175627,0.18682576258485237,-0.028021494459557386,-0.03372826798319574,0.015703669178525188,0.04954058833890295,-0.004522548574430347,-0.001209311191825785,2,0,1
0.031818183416688434,0.8116164782494388,0.4870848708487085,0.5609415185060942,0.17114391605816634,-0.045711513298549625,-0.03891629045467108,0.0217265677387757,0.06145786929817375,-0.0034703417948102103,-0.0033935634023715506,1,0,1
0.03090011903790637,0.8008555713994704,0.48698884758364314,0.5578194613922075,0.1693362236640019,-0.04577882611759094,-0.038762643427209385,0.021748268875162288,0.062235348643574835,-0.003620844592163599,-0.003341556739933802,1,0,1
0.03156565011826633,0.8024413222463441,0.48880597014925375,0.5579924803463598,0.16943493532531426,-0.04505385021954054,-0.038860040185515796,0.02169272323926312,0.06201428060975016,-0.003730710453798507,-0.0032713691798480116,1,0,1
0.03147392820193559,0.8018055154787914,0.48880597014925375,0.5540332687706505,0.1715260405586421,-0.04609154679192839,-0.03989007924711959,0.022344183334655335,0.0620561081345358,-0.003970851451512838,-0.00324551780001819,1,0,1
0.031426138349115854,0.8064670210998505,0.48880597014925375,0.5530505867608523,0.17174947082030567,-0.0464793012876248,-0.04032627765200195,0.022413103309641004,0.06208507611515599,-0.003898908416678134,-0.0032346607261409793,1,0,1
0.03168886097472533,0.8079525520006683,0.48880597014925375,0.5509855303634499,0.17187714741666,-0.047120427822539786,-0.04032154218452809,0.022531410389616244,0.06229943682480542,-0.003835679211592781,-0.0032897765648091802,1,0,1
0.03102482679712034,0.798261807471324,0.49063670411985016,0.5501472396146039,0.171515007727533,-0.04779452318120241,-0.04044296190298303,0.02278087321227515,0.06289798065497718,-0.003906930853520978,-0.003360662034012132,1,0,1
0.03128527669981059,0.8063577157456076,0.4868913857677903,0.5546816479400749,0.17195476019577824,-0.04878499667193667,-0.04064882824829867,0.02260700224385285,0.06292881415164957,-0.0036060286339352076,-0.003450260054963562,1,0,1
0.03263840426525436,0.7904692966582217,0.49193548387096775,0.5413967477525119,0.16879026821717716,-0.04985637892129811,-0.03325262694185081,0.019856912243450455,0.06066057952206572,-0.0015427511150910586,-0.0037905540002440663,1,0,1
0.03275009990218373,0.7920940584478421,0.4898785425101215,0.5477632415431458,0.1698413137701824,-0.05045051496565635,-0.03437896107061528,0.020240747681131977,0.0609425073826412,-0.0016456609382621416,-0.003853083187716207,1,0,1
0.037177434666127995,0.77703924654156,0.532520325203252,0.5133122323589648,0.15846477212573146,-0.04608915278623653,-0.02110095258127408,0.007880965729171362,0.05755251106532175,0.003416724898623411,-0.0032615689920748843,2,0,1
0.03203530855522329,0.8025906735751296,0.5,0.5469246522138267,0.16970816492632182,-0.042101664426732924,-0.03798655798413281,0.022555291934146935,0.06313216305682176,-0.005719195800083353,-0.0021778894616047216,1,0,1
0.032778907300567275,0.8048456428292302,0.5210084033613446,0.523414204391434,0.17077397053310275,-0.0338299938131744,-0.041182911228082715,0.022348588975709037,0.06469373508897587,-0.009593291306820162,4.55627943151758e-05,1,0,1
0.031496519795893636,0.7841532884515795,0.4895397489539749,0.5415012695347423,0.17335667261282256,-0.05638736452584012,-0.035032392704943814,0.021712396044782138,0.06245405338278983,-0.0008717238267836171,-0.004450111013954743,1,0,1
0.03228552075000648,0.8168431465119939,0.4490566037735849,0.5760900586649754,0.17958849347613443,-0.027075717007974016,-0.04109762898062391,0.015159396698325864,0.0540452863112596,-0.004964313389143589,-0.0008053224496388059,2,0,1
0.036623360154949235,0.9299975944190522,2.4324324324324325,0.5804804804804805,0.034730736340577696,-0.002410783373143099,-0.036150517660419705,0.0048603914055111745,0.26280079776380044,0.007502904968836689,-0.03943189056122314,0,0,1
0.03625307306118605,0.9310512260257344,2.4324324324324325,0.5758258258258259,0.034983992337397955,-0.002470017573474819,-0.036510170457969775,0.004921914442753334,0.2621073992388453,0.0076056912223516565,-0.039843695471993124,0,0,1
0.017449515460452134,0.6441808458920758,0.44573643410852715,0.5582574991573981,0.23218141762418187,-0.061573483639046404,-0.012669877391156742,-0.004384531466324902,0.052016282511511004,-0.005640193462954096,0.0017640223802798396,3,0,2
0.02121771934575053,0.6579656019656019,0.437984496124031,0.5740893187898745,0.22622007913041114,-0.05511712650834358,-0.009915545766624912,-0.003729256224510559,0.0500411658428168,-0.0058957945313431945,0.0016068587493614996,3,0,2
0.016887019885632126,0.6331154517050356,0.4807692307692308,0.5081384615384615,0.23568791046654433,-0.0650995272562505,-0.0203786001899196,-0.0037051264277871065,0.05436814514743146,-0.0053842004151091714,0.002485982610121855,3,0,2
0.01933735441993777,0.6725330319420898,0.43478260869565216,0.5433043478260869,0.2358551115141156,-0.04761324127089237,-0.021215434259626763,-0.0011320094157138353,0.04572839020024372,-0.005186315395640537,0.001735509743852334,2,0,2
0.019797473676140556,0.6632885595182955,0.4461538461538462,0.5935179045092838,0.22340752518249274,-0.05545440504408621,-0.0062816920126240305,-0.0029422009574862273,0.053585572758571,-0.007077742019141541,0.0008779098531859884,2,0,2
0.013788239157014154,0.6429350538906657,0.45,0.5716140696909928,0.2377595945021838,-0.06252410181685465,-0.008025452315001196,-0.0026866983249811786,0.055787578876065044,-0.007853556007507957,0.0014582436125720637,2,0,2
0.01962304458378195,0.6595043769548239,0.44656488549618323,0.5812455144516213,0.22571427371167208,-0.055996540841789455,-0.008424095735081396,-0.0028653182392909273,0.052865605423627816,-0.007062759942055558,0.0011885524803554107,2,0,2
0.017808783884440547,0.6517081538798453,0.46564885496183206,0.5586128144162182,0.2301846686639333,-0.05907196938063618,-0.013378180064638227,-0.0033063046442419176,0.05508661420227398,-0.006943971143171774,0.0017688746568381942,2,0,2
0.018243995992873515,0.6598842566994729,0.4541984732824427,0.5741869266790686,0.22799635006222013,-0.05615042134715164,-0.010622571483088403,-0.0027863288091158115,0.053645798735077445,-0.007070621087603664,0.0012887822536637777,2,0,2
0.014211671673978129,0.651426645697596,0.45,0.5718934911242604,0.23588357728976111,-0.05814545671367431,-0.007974270558010962,-0.001685615742401919,0.05420447842060606,-0.007808122812601312,0.00128287482402928,2,0,2
0.01979570249762531,0.6736698136504379,0.44573643410852715,0.5976407145264577,0.22308383087309727,-0.05019247252901833,-0.0045664909186439225,-0.0019028049367504941,0.051910201433722915,-0.0073015991210478295,0.0005220045067101809,2,0,2
0.020472136103466917,0.6740910456730769,0.4461538461538462,0.5950596816976127,0.22198637008484468,-0.05009211288050848,-0.004917775345306571,-0.002402770735360174,0.05184386905531117,-0.007208787558112685,0.0007532005738272876,2,0,2
0.018353702542378825,0.6605656625174928,0.4541984732824427,0.5753095131182244,0.22923834874453786,-0.05639950511943046,-0.010487774373829918,-0.00334742084623928,0.05384619701980658,-0.007267426350275865,0.0013494942844912033,2,0,2
0.021440855474234063,0.7057462157541387,0.47346938775510206,0.5955137227304715,0.2072748451450606,-0.04808874473746798,-0.012548468258654211,0.00032059096629280824,0.052916042730966,-0.003985931463155114,0.0012919562557476556,2,0,2
0.023919046786461787,0.7503703877901371,0.543778801843318,0.6230570959931266,0.182725826934498,-0.03319161125048642,-0.020135841098386616,0.005137824879805311,0.054972660367842395,-0.0031898523155634794,0.0010655198677932912,2,0,2
0.02539259411003148,0.7668669358810204,0.5260663507109005,0.6648734042098972,0.17604364289906135,-0.028389378888813568,-0.014958330731733338,0.005446333084067021,0.05377163898504975,-0.0032109705967051125,0.0005739539756951939,2,0,2
0.018125110513027207,0.6460484397190343,0.46825396825396826,0.5660310734463276,0.22698504848726755,-0.057663734085563634,-0.008934694004836083,-0.003982620275826744,0.05763213270492189,-0.009043012362544303,0.0014670188290802817,2,0,2
0.01972118513897082,0.656454303188328,0.6857142857142857,0.4159378036929057,0.22293298988706853,-0.04975886762201404,0.05227298372646724,-0.017293718470569965,0.06821933759975027,-0.013047596166740597,-0.008707349559385558,2,0,2
0.019634451175072332,0.6619326835211696,0.717741935483871,0.3938247553461399,0.21721508732801315,-0.04725326869997357,0.06152740925530564,-0.01834640337115786,0.07333125422094866,-0.013870038789053137,-0.010378025506120225,2,0,2
0.01401720116614679,0.6499217467648968,0.717741935483871,0.38569227981152593,0.2286444674410451,-0.05104867792422748,0.06548659670159167,-0.018109182930784954,0.07643671144205659,-0.013774922058977236,-0.010007242665076842,3,0,2
0.01974117980605595,0.6643020594965675,0.7137096774193549,0.39680153089119735,0.2162037528896745,-0.047336496001099154,0.06074138475621898,-0.017615947560881747,0.0728052780384046,-0.0133013686882281,-0.009935437782498962,2,0,2
0.01983516303111859,0.6649314493831397,0.7217741935483871,0.3927622094071004,0.21597295412170786,-0.04712816864415154,0.06083778805690793,-0.017434171387076657,0.07291789790430026,-0.013104988284881863,-0.009820660378952167,2,0,2
0.020498329620213918,0.6358436400526668,0.6452991452991453,0.416850625459897,0.20239236379882142,-0.05672938068239937,-0.05139446556598147,0.005198793767499869,0.07880196319605488,-0.0067854702718211585,0.007647401882363811,2,0,2
0.020541802469559278,0.6334261717220071,0.6422413793103449,0.42106861837537607,0.2031749463760263,-0.05781762322167523,-0.05073741877229275,0.0040533907485021,0.07939639910854693,-0.006428882874200685,0.007516369857939706,2,0,2
0.020420872568073033,0.6329299196085285,0.645021645021645,0.4208867195444377,0.20298576222214937,-0.05792497571802328,-0.050789389732476264,0.0039009527071051323,0.07995267632371475,-0.006638464353370677,0.007614190983802433,2,0,2
0.01972115841987974,0.6549297967062047,0.5,0.46807137771448915,0.23131845094702494,-0.04894838905788729,-0.037874469747941696,0.003083141547856445,0.05423317234102671,-0.007718909471171601,0.0044662894589164006,2,0,2
0.019683008166448895,0.6543248288736777,0.5023474178403756,0.4613663288140055,0.2311784557686418,-0.04888265965792536,-0.0382689432077612,0.0031780456027442503,0.05414495917301822,-0.007585983042797911,0.004463612472028303,2,0,2
0.01961605323512505,0.6554338668913227,0.5047169811320755,0.46301357785223063,0.23210909457410894,-0.049840625374860587,-0.03725705007732568,0.003195258703358687,0.05400085602130427,-0.007590155257662372,0.004362590378228519,2,0,2
0.01497684349249325,0.666719970758898,0.5221238938053098,0.5471913904304785,0.2145335256740709,-0.03549443073150219,-0.013739469291345771,0.0005507905126675283,0.05527323114046413,-0.007773217217985177,0.0014601331838714978,3,0,3
0.014873500650435603,0.6663077099324092,0.5288888888888889,0.543062558356676,0.21422035452896016,-0.03535055725917244,-0.01329807847703785,0.0004421038747126678,0.055110794497064255,-0.007693082433617032,0.0013390046504289249,3,0,3
0.014831799957668554,0.6664426419466976,0.5132743362831859,0.5484627708269759,0.2172008948272565,-0.03657831958020403,-0.014230600952927582,0.0007905823435599987,0.05440088770640492,-0.007712995915269364,0.0014409365523435833,3,0,3
0.01504409421685639,0.6714937788178595,0.5176991150442478,0.5480107404886166,0.2161232560326308,-0.03517372904238372,-0.012829373867791379,0.0005410036869854236,0.05413446649324907,-0.007664064344425309,0.0012522121857131917,3,0,3
0.014645076928741932,0.6629556672052411,0.5895196506550219,0.4844412097687207,0.21913021284668097,-0.03550157782687782,0.028695206162039952,-0.004016096533791217,0.056499291054052256,-0.008315787590009813,-0.004454700978668083,3,0,3
0.01453248765337138,0.6633722737973615,0.5895196506550219,0.48308264596474204,0.21947530860078907,-0.03503759892937541,0.028221390640944127,-0.0039330844448169375,0.056465756283807955,-0.008453023125105362,-0.004482726694714685,3,0,3
0.014846086128696942,0.6777124006007041,0.6972477064220184,0.41537904394012554,0.20210339658806803,-0.02728480703024827,-0.07243449778322865,0.005655785762518651,0.07979511362815829,-0.008252369657380035,0.008647175997177865,3,0,3
0.014707066631131516,0.6667708583794181,0.6880733944954128,0.42402140672782873,0.20332629775725672,-0.028248143979954284,-0.06801421467335886,0.006141203135294834,0.07623232579915484,-0.008128384959131159,0.007638884828560297,3,0,3
0.015235512951995291,0.6714702222882505,0.6,0.5231192129629629,0.20182183537677198,-0.03724824640657542,-0.026850151966357313,0.0002960142555867145,0.06340830969675214,-0.005764442923446556,0.004177654373740646,3,0,3
0.015296563145024047,0.6699731655408532,0.5975103734439834,0.5215825265099124,0.20272288376706818,-0.036836099002057233,-0.026438866908262994,5.205739378132274e-05,0.06285879525923055,-0.005967362720695209,0.004252447068552748,3,0,3
0.015469920951655253,0.6682295608513467,0.5933609958506224,0.5252009401386994,0.20241453457184028,-0.03670796058373109,-0.026269751159807713,-6.496448909285275e-05,0.06307129595259262,-0.006037076255436275,0.004189539076721838,3,0,3
0.014861965424329927,0.6623019979304307,0.47619047619047616,0.4891534391534392,0.24950332736501293,-0.030556306328402043,-0.035150759081021485,0.002885695685372622,0.04432118718997967,-0.005834390294980585,0.0023551664366330883,3,0,3
0.014830046806252542,0.6614546594560702,0.4816753926701571,0.48028112906897336,0.25083094846571524,-0.02796382489544077,-0.037902153831258306,0.0015547318773665873,0.0451755819761564,-0.006094653664651531,0.0026742676797205803,3,0,3
0.014686261496585784,0.6609966366412804,0.484375,0.47877464157706096,0.2514928047974585,-0.030506933264646523,-0.03664529911365431,0.0026130505403372697,0.04463510143560162,-0.005824173005172796,0.002441718275242662,3,0,3
0.014753074994194225,0.6566079378971803,0.48704663212435234,0.4755539631793628,0.25219482262729265,-0.030283139218550817,-0.03768487282848386,0.0022953865933478686,0.04509338538502866,-0.005902254350145574,0.0024954735595792235,3,0,3
0.01556796054258268,0.6624326300679793,0.5136363636363637,0.491934835076428,0.23952331887201667,-0.03489631620488918,-0.03171844426498861,-0.0010365018635617221,0.048047556190253235,-0.005311779385370917,0.003030009805978751,3,0,3
0.015263437940891685,0.6549436146683778,0.5136363636363637,0.4824215607401448,0.23942193004065576,-0.03713549363882487,-0.032190649600043815,-0.0006295347845625378,0.04834350659142649,-0.005326744844412543,0.0030343739144594734,3,0,3
0.015309940102590165,0.6540002194907814,0.5114155251141552,0.4859140574037834,0.23797799428637492,-0.036791985005771105,-0.03081003202365151,-0.0007396536760835849,0.04844717418166739,-0.005503669847717956,0.0029710168318456665,3,0,3
0.015193080986653939,0.6589810093195007,0.5676855895196506,0.5035438360765871,0.2191654010738242,-0.03513505511522595,0.02400548639951765,-0.004773572814418977,0.054955973129841386,-0.008508529507448065,-0.0031090214671010427,3,0,3
0.01528540864284119,0.6647222531448291,0.5608695652173913,0.503134479271992,0.2203103826717596,-0.03566004562047711,0.02413605150066316,-0.005119266376879684,0.05475106781764022,-0.008565542167357,-0.002986526118943707,3,0,3
0.014770820826379016,0.6711204557786218,0.6842105263157895,0.41729925775978405,0.20609665434092236,-0.03014016617474007,-0.06565597457874095,0.004639125671026137,0.07562276713101916,-0.008192109879230884,0.008592980816403731,3,0,3
0.01478874146849117,0.6680059929174612,0.6784140969162996,0.420890783225585,0.20418261284657543,-0.030556515280226064,-0.06425099108528715,0.004851936572243417,0.0754603418016328,-0.00831871649982715,0.008441203476338161,3,0,3
0.01476204539349018,0.669970805893136,0.6946902654867256,0.41716926892508877,0.20442864094419455,-0.03048381383542257,-0.06370765108721145,0.0041999151187757525,0.0752625298848505,-0.007867153734277273,0.00819927259414261,3,0,3
0.012158472456119595,0.6273016884358076,0.5914396887159533,0.5040702437026419,0.2132672705395918,-0.03769776087509611,-0.009522938510511482,-0.0035116144575329284,0.06668107306246614,-0.009305607990591293,0.002092828113167158,3,0,3
0.014907923911250166,0.6378176025487854,0.5953307392996109,0.5091299814348567,0.20517093963160365,-0.035796929189431836,-0.009577487314476022,-0.0029314509316288326,0.06504792920455146,-0.00882570505054816,0.0023931985300469356,3,0,3
0.015278790481712478,0.6588984360511838,0.49261083743842365,0.5250738916256158,0.22595842328257218,-0.03427372207830912,-0.024679627047416854,0.002450173281023271,0.05077770601689533,-0.008137255249614669,0.002598410498656448,3,0,3
0.01503131922083099,0.6519692841218727,0.49504950495049505,0.5211881188118812,0.22711972695394497,-0.03685815242812945,-0.025112055011454606,0.0020770435845197735,0.05128282955824062,-0.007900804661555537,0.002423536838856559,3,0,3
0.015446349201819505,0.6648078926404805,0.5,0.5317615920007842,0.22586271682682393,-0.03425001795991659,-0.024416062860470687,0.0016009096180204178,0.05119765557126687,-0.007738544673332938,0.0023834403868754706,3,0,3
0.0151662693681097,0.6639025093740987,0.4472573839662447,0.54973728206353,0.2484590732323311,-0.02895553290132604,-0.014499466443263102,-0.0013495693892231668,0.04244567358499273,-0.006843822416398413,0.0010410857883395256,3,0,3
0.0150875218675217,0.6627330254831537,0.4364406779661017,0.5579438867862432,0.24902054069774351,-0.030242525997792192,-0.016267458897743156,-0.0011178444145818018,0.04239788775632076,-0.006615351521924889,0.001130736961472134,3,0,3
0.014984737157082826,0.6612369060177121,0.4364406779661017,0.5544265262465032,0.2502950744392281,-0.03040043542702321,-0.017094159257774723,-0.0013163291732044365,0.04230105516884121,-0.006587115869711308,0.0012538257351141279,3,0,3
0.0149964713459508,0.6614915987029576,0.43037974683544306,0.5569620253164557,0.2505478679138104,-0.030386164748890974,-0.01848156183615251,-0.0012632104516633635,0.042323162945218554,-0.006484440463865514,0.001332936030254936,3,0,3
0.013597842280575775,0.6137191655257235,0.6232558139534884,0.45898993405067684,0.19165584866936827,-0.022563854519534788,-0.027663133362330755,0.004106265448944156,0.05786539395985649,-0.00768330169091109,0.0007024032745793759,5,0,4
0.013692738790523283,0.6092097782831154,0.6296296296296297,0.455984477124183,0.19078246105064134,-0.0221535801648409,-0.0272602497959773,0.003392753991681847,0.058354303512104196,-0.007783618061466295,0.0007643006804656015,5,0,4
0.013879253795865184,0.6178785229030739,0.631336405529954,0.4634868310403983,0.18953142456280886,-0.020986500902928883,-0.02616275362293447,0.0030411710465554132,0.05849730145759145,-0.007650944809211433,0.000596054852311342,5,0,4
0.012844831626604944,0.61705666824016,0.5955555555555555,0.455240464344942,0.21627376754552383,-0.024971185067692803,-0.010047609108361725,0.0058287139347955675,0.05228530306692096,-0.008180828030867249,-0.002803814075710326,4,0,4
0.012858026266568137,0.6112462947396363,0.6061946902654868,0.44622440410826175,0.21577693611946255,-0.024148329939438874,-0.010707744183350005,0.005941374394203556,0.05319999681427073,-0.008637998674553332,-0.0030521199004306613,4,0,4
0.012854736200889514,0.6025329104574879,0.6194690265486725,0.43832174462705437,0.21693136864580329,-0.023745244138579126,-0.01114571074713,0.005611260116967827,0.05351873939719429,-0.008918920729980502,-0.0030548614010634714,4,0,4
0.013700253614686351,0.6321383179208485,0.634703196347032,0.4738182057094051,0.18888455888243433,-0.027992988356294924,-0.010878580267829173,0.004654934290332129,0.05825418937363525,-0.006701678854454883,-0.0018304072714949249,4,0,4
0.013602453335184101,0.6290147569444444,0.6409090909090909,0.4671985815602837,0.18924243929711163,-0.028267006575167952,-0.009552954818510399,0.004983740981160023,0.05863665982168245,-0.007028593969194683,-0.002243146841464049,4,0,4
0.012656581726028206,0.5970009019843656,0.47368421052631576,0.4644736842105263,0.25186319073954544,-0.019267323563794576,-0.025717404556374307,0.0013692166989887422,0.0411565682787132,-0.0053263589294840295,-0.000639610537081302,4,0,4
